what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1326041833156
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1326041834953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326041838218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326041849640
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326041849687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326041850609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326041851500
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1326041852421
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1326041853937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326041854609
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1326041857437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326041858781
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326041881515
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1326041882906
